College Name,Contact no,Email,Website,Address
"Sri Sai College of Dental Surgery Contact Number, Address & Location Map, Hyderabad",+91-9652455811,sscdsoffice@gmail.com,http://www.sscds.edu.in/,Sri Sai College of Dental SurgeryKothrepallyVikarabadHyderabadIndia
"Indian Institute of Public Health (IIPH), Hyderabad Contact Number, Address & Location Map, Hyderabad",ccphs@iiphh.org,http://phfi.org/#,"Plot no. 1, A N V Arcade, Amar Co-operative Society, Kavuri Hills, Madhapur, Hyderabad, Telangana"
"ODC bangalore Contact Number, Address & Location Map, Bengaluru",+91-8030219733,oxfordental@live.in,http://www.theoxford.edu/dental,The Oxford Dental College10th milestoneBommanahalliHosur roadBangalore 560068
"Rajah Muthiah Dental College & Hospital Contact Number, Address & Location Map, Cuddalore",ddedirector2013@gmail.com,http://annamalaiuniversity.ac.in/
"S Nijalingappa Institute of Dental Sciences and Research Contact Number, Address & Location Map, Gulbarga",+91-8472-247745,hkessndcg@yahoo.com,http://sndental.hkes.edu.in/,"S. Nijalingappa Institute of Dental, Sciences & Research, Sedam Road, Gulbarga - 585 105"
"Adichunchanagiri Institute of Medical Sciences (AIMS), Mandya Contact Number, Address & Location Map, Mandya",9886367471,aims@bgsaims.com,http://www.bgsaims.com/index.htm,"Adichunchanagiri Institute of Medical Sciences,Balagangadharanatha Nagara-571448,Nagamangala Taluk, Mandya District, Karnataka."
"NMC Raichur Contact Number, Address & Location Map, Raichur",+91-8532-223448,info@navodaya.co.in,http://www.navodaya.edu.in/medical/,"Mantralayam Road,Navodaya Nagar,Raichur-584 103 Karnataka"
"DAC Jalandhar Contact Number, Address & Location Map, Jalandhar",0181-2253571,davayur@yahoo.co.in,http://www.davayurveda.com/,"Mahatama Hans Raj Marg, Jalandhar-144008 (INDIA)"
"Tirunelveli Medical College Contact Number, Address & Location Map, Tirunelveli",dean@tvmc.ac.in,http://tvmc.ac.in/,"Palayamkottai, Tirunelveli, Tamil Nadu 627011"
"D A Pandu Memorial RV Dental College Contact Number, Address & Location Map, Bengaluru",08022445754,principalrvdc@gmail.com,http://rvdentalcollege.org/,"CA-37, 24TH MAIN, I PHASE J.P.NAGAR BANGALORE – 560078"
"SGRDIMSR Amritsar Contact Number, Address & Location Map, Amritsar",0183-2870200,sgrdimsar.asr@gmail.com,http://www.sgrdimsr.in/,"Mehta Road, PO Vallah, Amritsar -143501, Punjab, India."
"MLB Jhansi Contact Number, Address & Location Map, Jhansi",0510-2321446,principalmlb@yahoo.com,http://mlbmcj.in/,"MLB Medical College, Jhansi, Uttar Pradesh, India"
"GKMC Chennai Contact Number, Address & Location Map, Chennai",044   26412979,dean@gkmc.in,http://www.gkmc.in,"GOVT KILPAUK MEDICAL COLLEGE, CHENNAI-10"
"NIA Jaipur Contact Number, Address & Location Map, Jaipur",91-141-2635816,nia-rj@nic.in,http://nia.nic.in,"Madhav Vilas Palace, Jorawar Singh Gate, Amer Road JAIPUR - 302002 (RAJASTHAN) INDIA"
"Podar Ayurved Medical College Contact Number, Address & Location Map, Mumbai",022 - 24934214,deanrapmc@gmail.com,http://www.ayurvedinstitute.com/,"Dr. Annie Besant Road , Worli, Mumbai, Maharashtra, India - 400 018"
"Sri Shivayogeeshwar Rural Ayurvedic Medical College Contact Number, Address & Location Map, Belgaum",vinaymohang@gmail.com,http://ssramcinchal.com/,"“Ashirwad Nilaya”, S.R.Ullegaddi Building, Kitrur Channamma Nagar 4th Cross, Bailhongal, Dist: Belgaum, Karnataka"
"RINPAS Ranchi Contact Number, Address & Location Map, Ranchi",0651-2450813,info@rinpas.nic.in,http://www.rinpas.nic.in/index.html,"Kanke Road , Ranchi, Jharkhand, India - 834 006"
"DKMMHMC Aurangabad Contact Number, Address & Location Map, Aurangabad",(0240)  2400512,dkmm_hmc@yahoo.co.in,http://www.dkmmhomoeocollege.com/,"Behind BiBi-Ka Maqbara, Shree Guru Ganesh Nagar, AURANGABAD (MS) – 431 001"
"Kalmathada Pujya Shri Virupaksha Shivacharya (KPSVS) Ayurvedic Medical College Contact Number, Address & Location Map, Raichur",8538-221124,admissions@ayurvediccollegemanvi.org,http://www.ayurvediccollegemanvi.org,"Manvi - 584 123 Raichur Distt.,"
"TMC Thanjavur Contact Number, Address & Location Map, Thanjavur",04362240851,http://tmctanjore.in/,"DIST : Thanjavur, TAMIL NADU - 613 004. THANJAVUR."
"MAMC Hisar Contact Number, Address & Location Map, Hisar",01669-281100,mamc_agroha@yahoo.co.in,http://mamc.edu.in/,Maharaja Agrasen Medical CollegeAgrohaHissarHaryanaIndia
"National Institute of Homeopathy Contact Number, Address & Location Map, Kolkata",+91-033-32337069,admin@nih.nic.in,http://www.nih.nic.in/,"Block GE, Sector 3, Salt Lake City, Salt Lake City, Kolkata, West Bengal 700106"
"MIAMS Manipal Contact Number, Address & Location Map, Manipal",820 - 2572819,ayurveda@yahoo.com,http://www.ayurvedas.com/ayurvedacollege.html,"34-C, Shivally Industrial Area, Manipal - 576 104. Karnataka. INDIA ."
"Institute of Human Behaviour and Allied Sciences Contact Number, Address & Location Map, Delhi",011-22114021,aoihbas@rediffmail.com,http://www.delhi.gov.in/wps/wcm/connect/DOIT_IHBAS1/ihbas/home,"Institute of Human Behaviour and Allied Sciences , Post Box No 9520, Jhilmil, Dilshad Garden, Delhi, India - 110095"
"Dr. Somervell Memorial C.S.I Medical College Contact Number, Address & Location Map, Thiruvananthapuram",0471-2252451,smcsihos@gmail.com,http://www.drsmcsimchk.org,"Dr.S.M.C.S.I Medical College & Hospital ,Karakonam P.O, Thiruvananthapuram,Kerala,South India, Pin-695504"
"KSHMA Mangalore Contact Number, Address & Location Map, Mangalore",824 2204300,info@nitte.edu.in,http://kshema.nitte.edu.in/,"6th Flr, University Enclave,Medical Sciences Complex,Deralakatte, Mangaluru – 575018,Karnataka, India"
"SNMC Agra Contact Number, Address & Location Map, Agra",+91-056-22260353,deansnmc@yahoo.in,http://www.snmcagra.in/,"S.N. Medical College,Moti Katra,Agra - 282002 (U.P) India"
"Sree Siddhartha Medical College Contact Number, Address & Location Map, Tumkur",91 -816- 227886,ssmc_tumkur@hotmail.com,http://www.ssmctumkur.org/,"Sree Siddhartha Medical College and Research Centre, B.H. Road, Agalkote, , Tumkur, Karnataka, India."
"Al-Ameen Medical College (AAMC), Bijapur Contact Number, Address & Location Map, Bijapur",+91-8352-270045,drsalimad@yahoo.com,http://www.alameenmedical.org/medicalcollege.htm,"Al-Ameen Medical College,Bijapur- 586108, Karnataka, India"
"Pondicherry Institute of Medical Sciences Contact Number, Address & Location Map, Puducherry",0413 - 2651111,pims_mmm@sify.com,http://www.pimsmmm.com/,"Kalathumettupathai, Ganapathichettikulam, Village No.20,rnKalapet, Puducherry - 605 014, INDIA."
"Shyam Shah Medical College Contact Number, Address & Location Map, Rewa",07662-241655,deanmcrewa@rediffmail.com,http://www.ssmcrewa.com/medical_college_rewa.aspx,"Shyam Shah Medical College Rewa (M.P.) Pin No. : 486001"
"Sri Jayadeva Institute of Cardiology Contact Number, Address & Location Map, Bengaluru",info@jayadevacardiology.com,http://www.jayadevacardiology.com/,"Sri Jayadeva Institute of Cardiovascular Sciences and Research,(GOVT. OF KARNATAKA - REGD. AUTONOMOUS INSTITUTE),Jayanagar 9th Block, Bannerghatta RoadBangalore - 560 069,Karnataka, India"
"NIUM bangalore Contact Number, Address & Location Map, Bengaluru",+91-8023584260,nium.bangalore@yahoo.com,http://www.nium.in/,"National Institute of Unani Medicine,Kottigepalya, Magadi Main Road,Bengaluru - 560091,Karnataka State, INDIA"
"Sophia Homeopathic Medical College Contact Number, Address & Location Map, Gwalior","0751-6451850,",info@sophiacollege.org,http://www.sophiacollege.org/Homoeopathic%20about.htm,"Madhavrao Scindia Road, Mahalgaon,City Centre, Gwalior - 2 (M.P.)"
"SCB Medical College Contact Number, Address & Location Map, Cuttack",0671 211 1111,scbmedical@gmail.com,http://scbmch.nic.in/about.php,"Dock Rd, Manglabag, Professors Colony, Cuttack, Odisha 753007"
"Aditya College of Nursing (ACN), Bangalore Contact Number, Address & Location Map, Bengaluru",080-28571292,acon2012nursing@gmail.com,http://adityainstitutions.edu.in/nursing-about-us1,"Aditya College of Nursing, #12, Kogilu Main Road, Behind Annapoorneshwari Temple, Yelahanaka, Bangalore, Karnataka, India- 560064"
"ITM - Institute of Health Sciences Contact Number, Address & Location Map, Mumbai",022- 6450 6859,ihs@itm.edu,http://www.itm.edu/ihs/,"Sector No.12, Plot No.11, New Panvel(E) ,Dist-Raigad, Maharashtra 410206"
"RajaRajeshwari College Of Nursing Contact Number, Address & Location Map, Bengaluru",6566 6770,enquiry@rrmch.org,http://www.rrmch.org/,"No.202, Kambipura, Mysore Road,Bengaluru-560 074."
"Sri Venkateshwara Institute of Nursing Sciences Contact Number, Address & Location Map, Bengaluru",080 - 3021 9801,info@theoxford.edu,http://www.theoxford.edu/sri_venkateshwara_nursing_college/about_us.htm,"6/9, 1st Cross, Begur Road, Hongasandra, Bangalore - 560068 (Adjacent to The Oxford College of Engineering & The Oxford Dental College)"
"National Institute of Siddha Contact Number, Address & Location Map, Chennai",91(0)44-2241161,nischennaisiddha@yahoo.co.in,http://www.nischennai.org,"Govt. of India. Tambaram Sanatorium, Chennai - 600 047,Tamil Nadu, India."
"Indira Gandhi Medical College Contact Number, Address & Location Map, Shimla",+91-017-72804251,info@igmcshimla.org,http://www.igmcshimla.org/,"Shimla-171001, Himanchal Pradesh, India"
"Mysore Medical College Contact Number, Address & Location Map, Mysuru",+91-821-2520512,http://www.mysoremedicalcollege.com/,"Irwin Road,Mysore,Karnataka,India 570001"
"Ashray Institute of Paramedical Sciences (AIPS), New Delhi Contact Number, Address & Location Map, New Delhi",91-9891201977,drashokgupta12@rediffmail.com,http://www.ashrayinstitute.in/,"WHS2/10, Timber Market, Kirti Nagar, Near ING Vysya Bank Ltd. ,New Delhi - 110015"
"Matha College of Nursing Contact Number, Address & Location Map, Sivaganga",+91-9842141289,http://www.mathacollegeofnursing.org,"Annavasal Road, Vaanpuram, Manamadurai, Sivagangai, Tamil Nadu - 630606"
"Padmashree Dr.D.Y.Patil College of Nursing Contact Number, Address & Location Map, Pune",020-65288885,info.nursing@dpu.edu.in,http://nursing.dpu.edu.in,"Padmashree Dr.D.Y.Patil College of Nursing, Plot No.BGP-190, Bhosari MIDC Aria, Bhosari, Pune, Maharashtra, India- 411026"
"Viswass College of Nursing Contact Number, Address & Location Map, Bhubaneswar",+91-674-2597333,info@viswass.org,http://www.viswass.org/nursing.php,Plot No.474PitapalliKhurdaBhubaneswarOrissaIndia-
"M.S. Ramaiah Institute of Nursing Education & Research Contact Number, Address & Location Map, Bengaluru",080-23608031,msriner@rediffmail.com,http://www.msriner.com/,M.S Ramaiah NagaraMSRIT PostBangalore-560054KarnatakaIndia
"Om Paramedical & Technical Education Contact Number, Address & Location Map, New Delhi",011-45605470,opte.delhi@gmail.com,http://www.optedu.in,"A-26, First Floor, Palam Extension ,SBI Wali Gali, Opp. Children Park & Max Fort School ,Sector - 7 ,Dwarka, New Delhi-110075,Nearest Metro Station: Dwarka, Sector-10"
"Sanjeevni Institute of Paramedical Sciences Contact Number, Address & Location Map, Chandigarh",01734 256693,info@sanjeevni.in,http://www.sanjeevni.in/,"VPO Garhi, Tehsil Raipur Rani, Distt. Panchkula, Haryana"
"Sri Venkateswara Institute of Medical Sciences Contact Number, Address & Location Map, Tirupati",877-2287777,svimshosp@yahoo.com,http://svimstpt.ap.nic.in/,"Tirupati,Andhra Pradesh,India-517507"
"Cherraan's College of Physiotherapy Contact Number, Address & Location Map, Coimbatore",0422 2341066,principal.physio@cherancolleges.org,http://cherancolleges.org,"Cherraan's College of Physiotherapy, Siruvani Main Road, Telugupalayam Pirivu, Coimbatore, Tamil Nadu, India."
"Delhi Institute of Pharmaceutical Sciences and Research Contact Number, Address & Location Map, Delhi",29553771,infocentre@du.ac.in,http://dipsar.ac.in/,"Mehrauli-Badarpur Road, Puspvihar Sector 3 New Delhi 110017, India"
"Dr. D. Y. Patil College of Physiotherapy Contact Number, Address & Location Map, Pune",020-64108555,info.physio@dpu.edu.in,http://physiotherapy.dpu.edu.in/,"Plot no. BGP/190,Near Pavna Industries,MIDC Area, Bhosari,Pune - 411026"
"Indira College of Pharmacy (ICOP), Pune Contact Number, Address & Location Map, Pune",02066759601,adminicp@indiraicp.edu.in,http://www.indiraicp.edu.in/,"Niramay,S.No.89/2A, New Pune Mumbai Highway, Tathwade,Pune -411033"
"Banarsidas Chandiwala Institute of Physiotherapy Contact Number, Address & Location Map, New Delhi",+91-011-49020292,director@bcip.ac.in,http://www.bcip.ac.in/
"Nitte Institute of Physiotherapy Contact Number, Address & Location Map, Mangalore",8242204300,principal.nipt@nitte.edu.in,http://nipt.nitte.edu.in,6th FlrUniversity EnclaveMedical Sciences ComplexDeralakatteMangaluru – 575018KarnatakaIndia
"Dr. M.G.R. Educational And Research Institute Contact Number, Address & Location Map, Chennai","+91-4423782176 ,+91-4423782186, +91-4423782085",contact@drmgrdu.ac.in,http://www.drmgrdu.ac.in,"E.V.R Periyar Salai (NH4 Highway), Maduravoyal, Chennai - 600095. Tamilnadu, India."
"Indian Institute Of Public Health (PHFI), Bhubaneswar Contact Number, Address & Location Map, Bhubaneswar",0674 665 5601,pranabandhu.das@iiphb.org,http://www.phfi.org,"Infocity, Chandrasekharpur, Bhubaneshwar, Odisha 751024"
"Hillside Academy Group of Institutions Contact Number, Address & Location Map, Bengaluru",91-80-22560097,info@hillsideacademy.org,http://www.hillsideacademy.org,"Hillside Campus,Raghuvanahalli, Kanakapura Road,Bangalore, Karnataka, India,Pin Code: 560062"
"Holy Cross College (HCC), Tiruchirappalli Contact Number, Address & Location Map, Tiruchirappalli",0431 - 2700637,hcctrichyin@hcctrichy.ac.in,http://www.hcctrichy.ac.in/,"Fort Station Rd, Tiruchirappalli, Tamil Nadu 620002"
"Delhi Institute of Management & Technologies (DIMT), New Delhi Contact Number, Address & Location Map, New Delhi",011-47481700,http://dimtedu.com/,"Plot No. 2, Tehsil Road, Chara Mandi, Najafgarh, New Delhi - 110043."
"K.S.R College of Arts & Science Contact Number, Address & Location Map, Namakkal",04288-274741,contact@ksrcas.edu,http://ksrcas.edu,KSR Kalvi NagarTiruchengode - 637 215Namakkal DistTamil NaduINDIA
"Siddhpura Institute of Management & IT Contact Number, Address & Location Map, Ahmedabad",079-40306030,info@simit.in,http://simit.in,"Siddhpura Complex Opp.Axis Bank, Krishnabag Maninagar Ahmedabad-380008, Gujarat."
"St. Joseph's College (SJC), Bangalore Contact Number, Address & Location Map, Bengaluru",+91-8022274079,desk@sjc.ac.in,http://www.sjc.ac.in/home.html,"PB 27094, 36, Lalbagh Rd., Bangalore, Karnataka, India- 560027"
"Indian Business School of Advanced Management Studies Contact Number, Address & Location Map, Mumbai",+91-022-42310000,info@ibsams.com,http://www.ibsams.com/,# 801Business Square8th FlooMadhavdas Amarshi RoadOpp. Andheri Station West Platform No. 6Andheri WestMumbaiMaharashtraIndia- 400058
"Universal Institute Of Management And Technology Contact Number, Address & Location Map, Mohali",0172-6530780,spain@uimtonline.com,http://www.uimtonline.com,"Mohali, SCF - 76-77 , 1st floor,Phase - 11, Mohali (Punjab) INDIA - 160062."
"Navodaya college of Physiotherapy Contact Number, Address & Location Map, Raichur",+91-223448,kowshik369@gmail.com,http://navodaya.edu.in/physio/index,"Post Box No: 26,Mantralayam Road,Navodaya Nagar,Raichur-584 103 Karnataka,India"
"Khalsa College for Women (KCW), Ludhiana Contact Number, Address & Location Map, Ludhiana",0161-2420987,kcwldh@outlook.com,http://www.kcwludhiana.org,"Khalsa College for Women, Civil Lines, Ludhiana"
"SIES Mumbai Contact Number, Address & Location Map, Mumbai",+91 22 2407 27 29,contact@sies.edu.in,http://www.siesascs.edu.in,"SIES College of Arts, Science and Commerce, Jain Society, Sion West, Mumbai 400 022  INDIA"
"Goswami Ganesh Dutta S.D. College Contact Number, Address & Location Map, Chandigarh",+91-172-4912400,sdcc32@gmail.com,http://www.ggdsd.ac.in/,Sector 32-CChandigarh - INDIA-160030
"Shanti Devi Arya Mahila College Contact Number, Address & Location Map, Gurdaspur",01875-220344,sdamcollege_dnn@yahoo.com,http://www.shantidevicollege.org/index.aspx,"Batala Road, Dinanagar, Gurdaspur, Punjab, India"
"Cheran Group of Institutions Contact Number, Address & Location Map, Coimbatore","+91-8045812996, +91-422-2982266",admin.sms@cherancolleges.org,http://www.cherancolleges.org,"Telungupalayam Pirivu, Perur Mainroad, Coimbatore"
"Sri Jayendra Saraswathi Ayurveda College & Hospital Contact Number, Address & Location Map, Chennai",914426492649,bams@kanchiuniv.ac.in,http://www.sjsach.org.in/,"Nazarethpet, Poonamalle , Chennai, Tamil Nadu, India - 602103"
"M.T.E. Society Dhondumama Sathe Homeopathic Medical College Contact Number, Address & Location Map, Pune",+91-20-25437997,puneoffice@mtespune.org,http://www.mtespune.org/dsmeci.html,"F. P. No.23, Off Karve Road, Erandwane, Pune 411 004."
"SNMC Jodhpur Contact Number, Address & Location Map, Jodhpur",01412518682,medicalcollegejodhpur@yahoo.com,http://medicaleducation.rajasthan.gov.in/jodhpur/,"SMS Medical College & Attached Hospitals, J.L.N. Marg, Jaipur - 302004 Rajasthan - India"
"Bakson Homeopathic Medical College and Hospital Contact Number, Address & Location Map, Greater Noida",911202321369,maeersmippune@rediffmail.com,http://bakson.net/college/index.html#,"Plot No. 36 B, Knowledge Park, Phase-I, Greater Noida - 201306 (U.P.)"
"JSS College of Pharmacy Mysore Contact Number, Address & Location Map, Mysuru",08212548353,jsscpmy@jssuni.edu.in,http://www.jsspharma.org/,"Sri Shivarathreeshwara Nagar , Mysore, Karnataka, India-570015"
"NMC Nellore Contact Number, Address & Location Map, Nellore",+91-08612317968,http://www.narayanamedicalcollege.com/,"Address: Opposite Sartha Engineering College, Chinthareddypalem, Nellore, Andhra Pradesh 524003"
"GEMA Patna Contact Number, Address & Location Map, Patna",gemapatna@yahoo.com,http://www.gema.ac.in,"Vishwakarma Colony Mor,Near Suraj Kund Crossing, Mahraulli,Badarpur Road, Pul Prahaladpur, PIN - 44"
"SMCET Jaipur Contact Number, Address & Location Map, Jaipur",+91-7462-224201,mjrpg@rediffmail.com,http://www.smenggcollege.com/,"Thingla, Behind Collectorate,Sawai Madhopur, Rajasthan"
